Rating,Text,Date Posted
5.0,"Microsoft says you can connect to Windows 10 3 ways: 1) Bluetooth 2) Xbox USB Dongle 3) USB Cable. I can't seem to get direct bluetooth to work with windows 10. It works with another xbox one dongle I already had and it works with the USB cable. But, I still can't confirm this works with bluetooth (b/c it doesn't work for me yet even after checking for updates). I'm not sure if my PC is too old or if these have been over sold. They work nicely aside from that, so still giving 4 stars. I'd give 5 if the bluetooth would work natively. UPDATE 1/15/2019!! You *CAN* make these work with bluetooth natively in Windows 10. The trick is when you click ""Add bluetooth or other device"" in the Control Panel, you must select ""Bluetooth"" not ""Everything else"" EVEN THOUGH the Xbox controller is mentioned on that list. The ""everything else"" list is meant for Xbox controllers using the XBox wireless adapter. Duh, kind of my fault / misread. Attaching picture so others can learn from my mistake. The controllers work pretty darn well. Every so often if you are too far from the bluetooth dongle/antenna they can disconnect. Luckily many windows games I'm playing recognize the disconnect and kind of wait for you to get it back. 5 Stars!",2026-02-18 22:28:52
4.0,"Well got the controller pretty goo on the same day delivered and was amazed that it was a quick delivery and wanted to use it right away so i did. Looked at package and looked new and when i opened it the controller already and debris and what appears to be scratches under the controller. Even after i bought it new which i strongly believe i did. Also the directional button ""UP"" seems to be a bit stuck like it doesnt move much even after pressing it with a little bit more pressure while the rest work like any other controller with directional buttons. So i dont want to send it back because 1.) i threw away the package and 2.) i needed a controller that was affordable and had the 3.5 mm jack to test out headsets that used that. Guess i got what i paid for oh well. But man come on if a customer buys something new they expect it new it's not that hard. Scammers(if likely something like that happened here) are the worst when it comes to ordering something online. I trust Amazon still better than Ebay when it comes to delivering my orders and what not but damn. Guess my expectations were to high.",2026-02-18 22:28:52
3.0,"Sigh. Still no rumble support on PC since input driver update.  After a Windows update that I received a few months back, my trusty old USB wired Xbox 360 controller stopped working properly. The controller itself was fine, as it still works normally on my windows 8 PC - but on my Win 10 machines some features - rumble most importantly - just won't work any longer.  It sucks that I've become so used to rumble as I know many prefer to play with it turned off. But for me, it provides useful haptic feedback that helps me more easily time my button presses in games like Rocket League.  Anyway, in an attempt to get the rumble feature working again I purchased a new, Xbox One S controller......whiiiiich has the exact same issues as the 360 controller...  It looks like Microsoft switched to a new controller input driver recently which could be the cause for all of this madness. But you would think that they'd test their new input driver for stability before pushing it out to the masses...  So basically just know that if you're buying this controller for PC, rumble WILL NOT work (regardless of whether it's connected with the wire or over Bluetooth) and regardless of whether or not your rumble preference is enabled on Steam.  TL;DR: Just buy a PS4 Controller. The PC drivers for it are handled through a 3rd party application which seems like a more reliable route since Microsoft has a tendency to break their own products with software updates. Rumble works on the PS4 controllers and even works when they're connected over Bluetooth!",2026-02-18 22:28:52
5.0,"I bought it because I wanted to play some PC games with it and since I'm not a controller connoisseur I didn't want to take a chance a cheaper one would work first time.  It's overpriced but what do you expect from Microsoft? I bought it about 4 months ago and have used it for probably 40-50 hours and my only complaint is I have to re-pair it on an average of once/week. But, as far as I know there's no way to tell if I should blame the controller or my PC, so I'm not holding that against it.  But it's fine. It works. No funny business., no malarky (gotta bring that word back!). If you have the extra money to buy name-brand, I definitely recommend it.",2026-02-18 22:28:52
5.0,"First off, I don't have an Xbox. I bought this specifically to use with a computer. I previously had the gen1 Xbox One controller and I used it with the wireless adapter, but one of the bumpers gave out so I needed a replacement. Honestly, there is exactly one thing about this controller I don't like compared to the older one: The textured grip feels kind of strange. Not really a big problem, just something I noticed. One of the first things I did when I had it unpacked was test out the Bluetooth connection. There was surprisingly little lag, so that was nice. This controller has a standard 3.5 mm jack for a headset. This DOES work when it is wirelessly connected to a pc, but only if you are using the adapter. It shows up under your audio input/output as a usb device. On the subject of that wireless audio: I fully expected the audio quality to be mediocre, at best. Nope! The quality for both headphones and microphone were actually really good.  To sum it up: -Audio quality is great, but doesn't work over Bluetooth. Only with the wireless USB adapter. -Bluetooth connection has a very slight lag, but not enough that it makes an actual difference in gameplay. -The textured grip feels... odd. Not bad, just odd.",2026-02-18 22:28:52
3.0,"If you're interested in buying an xbox controller there's somethings you need to know. There are 2 versions of the x1 controller. There are several differences and you may want to choose which one you think you'll prefer. i'll refer to the 1st gen as 1st and the 2nd gen as 2nd  -1st gen has inferior connection, while the 2nd has further connection range and Bluetooth (this is not important)  -1st gen face buttons are sunk deeper into the controller, while the 2nd has much higher face buttons (i prefer 1st gen height)  -2nd gen has a coarse plastic grit on the back of the controller while 1st is smooth, this is not helpful in any way it simply irritates your hands at best.  -1st gen has a smoother plastic used all around the controller while the 2nd has less smooth plastic  -2nd gen bumpers are FAR SUPEROIR to 1st gen, the perfect amount of resistance to use. (one of the main problems with 1st gen x1 controllers)  -2nd gen does not require an accessory to use a microphone with you can plug in a microphone with just the controller it's self  -2nd gen controller has quality issues I ONLY HAVE ONE however, the controller i received has some strange issues when i play with it, the sides do not feel solid what so ever and the plastic is no sealed properly, also the sticks have difficulty clicking down when pushed to a certain angle. (i've dropped my 1st gen countless times and it still feels higher quality than my brand new 2nd gen)  I can conclude that both xbox1 controllers are superior to 360s however.",2026-02-18 22:28:55
3.0,"I bought this to replace my dying, nearly 10 year old Xbox One controller (thing was a trooper) fully expecting an Xbox One controller. What I was sent was a Series S controller, the ""successor"" to the Xbox One controller. Now that wouldn't really be that big of a deal since design wise they're 80% the same, its just annoying because I specifically went out of my way to get an Xbox One controller because I don't like these newer ones. Why you ask, well one they're slightly smaller, lighter, and more fragile than the Xbox One controller. Two any attachments you bought in the past for an Xbox One controller will not fit these, including cables. And three they decided to revert to the Xbox 360 style 8 directional dpad, instead of the traditional 4 direction. Which is awful because pressing one of the directions would sometimes hit one of the adjacent ones as well. Now if none of these things bother you then by all means buy one, but if you were expecting the original like I was you should look elsewhere.",2026-02-18 22:28:55
5.0,Nothing was damaged works really fine,2026-02-18 22:28:55
5.0,"Click to play video This Xbox controller works well for FIFA. The buttons are responsive, good sensitivity for passing and dribbling. It feels comfortable to hold, even for long sessions, and the build quality seems decent. it’s pretty much what you would expect from a standard Xbox controller. Overall, a solid choice if you need a reliable controller.",2026-02-18 22:28:55
5.0,Got it and it works perfectly.,2026-02-18 22:28:55
5.0,"Product Arrived: 12/9/2017 Original Review: 1/1/2018 This controller works great! Just as good, or better than the original controller I got with my Xbox One. So far it is holding up my a lot of use without showing any signs of wear. I cannot comment on the claim of ""Get up to twice the wireless range compared to previous Xbox One Controllers (tested using the Xbox One S Console)"" - This is due to the fact that I never had range issues before with my original Xbox One controller. I can only say that, so far, I have had no range issues.  Pros: Thumb-sticks feel great - with good grip and good movement. Thumb-sticks also snap back to centered position as they should when released. All the buttons have good responses and good feel to them. The actual grip on the controller has some small bumps to help with grip. I find this to be especially nice if your hands are a little slick. (Could be from sweaty hands, or maybe putting hand lotion on before playing). Overall quality of the material is good - feels like a very solid controller that should last awhile.  Cons: I have not found any yet. If a issue does occur I will update this review!  Overall its a great controller, that should (hopefully) last me a long time!",2026-02-18 22:28:55
5.0,"Really nice ,works great beats the Power A controllers all to hell,will never buy cheap crap again, spent way to much money on Power A,",2026-02-18 22:28:55
2.0,My frustration alone is how much it cost and requires batteries. Charming.,2026-02-18 22:28:56
5.0,Very good!,2026-02-18 22:28:56
2.0,"When the disc drive on my Xbox 360 quit working, it was almost 10 years old. At that time, I was still using the controllers that had come with the 360 when I purchased it new. TEN. YEARS! Those things could survive a nuclear holocaust.  As for my Xbox 1 controllers, I have 2 controllers that don’t work so far (replaced the one that came with the Xbox 2 weeks in, and now <4 months in, the replacement is not working). These have not been thrown across the room or stepped on. They have fallen off the couch a few times (and by the way, every single time they do, the battery compartment flies open and the batteries shoot out). Again, we try not to let that happen but it’s not something that should be a problem for a decent controller. The first one, 2 buttons malfunctioned so I can’t even jump in Skyrim (Y button), and the left trigger gets stuck when a loose piece of plastic inside gets lodged underneath it. On my replacement, the right bumper somehow got stuck in the “on” position.  The quality of the Xbox 1 controllers I’ve gotten has been EXTREMELY subpar compared to what I’m used to. Seriously disappointed! And I checked on microsoft’s Support website and they said the one I bought January 1 is out of warranty, so now apparently I have to pay $50 to replace these faulty controllers. For the ridiculous amount of money consoles cost these days, you’d think they would come with good accessories.  I’m not saying don’t buy this, because you’ll probably have the same problem with every controller, but I’m just saying, be prepared to need a new controller every few months because Microsoft only cares about money and (apparently) not customer service or quality control.",2026-02-18 22:28:56
